appid,name_x,playtime_forever,img_icon_url,has_community_visible_stats,content_descriptorids,has_leaderboards,playtime_2weeks,participant_id,playtime_hours,achievement_ratio,playtime_windows_forever,playtime_mac_forever,playtime_linux_forever,playtime_deck_forever,rtime_last_played,playtime_disconnected,name_y,type,genres,categories,release_date,developer,publisher,name,hltb_main_story,hltb_main_extra,hltb_completionist
3241660,R.E.P.O.,1282,b8bf4770408fc369e15cebd42e0026a27b67aaa8,,,,,User8,21.4,0.0,,,,,,,R.E.P.O.,game,"['Action', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Family Sharing']","26 Feb, 2025",semiwork,semiwork,R.E.P.O.,7.09,8.96,11.33
2530980,Tales of Graces f Remastered,3117,da5cc51692bc73b1d85925663a851803e8032b60,True,[5],,,User8,52.0,0.46,,,,,,,Tales of Graces f Remastered,game,"['Action', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","16 Jan, 2025","TOSE CO., LTD.",Bandai Namco Entertainment,Tales of Graces f Remastered,34.58,53.61,90.32
2796010,Party Club,0,a80c96dde162ef5ed25704384b6e312b6b6cddf9,True,,,,User8,0.0,0.0,,,,,,,Party Club,game,"['Action', 'Casual', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Family Sharing']","17 Mar, 2025",Lucid11 Interactive,"GameDev.ist, Gamersky Games",Party Club,6.47,0.0,0.0
240,Counter-Strike: Source,0,9052fa60c496a1c03383b27687ec50f4bf0f0e10,True,"[2, 5]",,,User9,0.0,0.0,,,,,,,Counter-Strike: Source,game,['Action'],"['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Family Sharing']","1 Nov, 2004",Valve,Valve,Counter-Strike: Source,65.88,108.17,466.97
105600,Terraria,198,858961e95fbf869f136e1770d586e0caefd4cfac,True,,,,User9,3.3,0.13043478260869565,,,,,,,Terraria,game,"['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","16 May, 2011",Re-Logic,Re-Logic,Terraria,51.99,92.7,203.12
227300,Euro Truck Simulator 2,10178,adc18a4fc9adc0330144b76d61cbda68bb2394a0,True,,,,User9,169.6,0.3564356435643564,,,,,,,Euro Truck Simulator 2,game,"['Indie', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']","12 Oct, 2012",SCS Software,SCS Software,Euro Truck Simulator 2,48.82,107.05,427.0
218620,PAYDAY 2,643,a6abc0d0c1e79c0b5b0f5c8ab81ce9076a542414,True,"[2, 5]",,,User9,10.7,0.03162650602409638,,,,,,,PAYDAY 2,game,"['Action', 'RPG']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","13 Aug, 2013",OVERKILL - a Starbreeze Studio.,Starbreeze Publishing AB,PAYDAY 2,,,
251570,7 Days to Die,1840,f6515dd177b2992aebcb563151fbe836a600f364,True,"[2, 5]",,,User9,30.7,0.5581395348837209,,,,,,,7 Days to Die,game,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Includes level editor', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","25 Jul, 2024",The Fun Pimps,The Fun Pimps Entertainment LLC,7 Days to Die,52.16,111.82,345.55
252950,Rocket League,1017,9ad6dd3d173523354385955b5fb2af87639c4163,True,,,,User9,17.0,0.42045454545454547,,,,,,,Rocket League®,game,"['Action', 'Indie', 'Racing', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","6 Jul, 2015",Psyonix LLC,Psyonix LLC,Rocket League®,,,
321360,Primal Carnage: Extinction,0,0c9f64ffe631efcc1c7367742e0a57258cb6278e,True,,True,,User9,0.0,0.0,,,,,,,Primal Carnage: Extinction,game,"['Action', 'Indie']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on TV']","Apr 3, 2015","Circle Five Studios, Pub Games",Circle Five Publishing,Primal Carnage: Extinction,0.0,0.0,0.0
730,Counter-Strike 2,16455,8dbc71957312bbd3baea65848b545be9eae2a355,True,"[2, 5]",,1579.0,User9,274.2,1.0,,,,,,,Counter-Strike 2,game,"['Action', 'Free To Play']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Valve Anti-Cheat enabled', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Steam Timeline']","15 Sep, 2017",Valve,Valve,Counter-Strike 2,118.17,355.34,761.87
378860,Project CARS 2,47,cd55d51de2df3a45757aca93b84112576f5b0db3,True,,,,User9,0.8,0.0425531914893617,,,,,,,Project CARS 2,game,['Racing'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'VR Supported', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","21 Sep, 2017",Slightly Mad Studios,BANDAI NAMCO Entertainment,,,,
381210,Dead by Daylight,3429,aa152097a700fd6f4707397ce41794ea30874790,True,"[2, 5]",,,User9,57.2,0.07885304659498207,,,,,,,Dead by Daylight,game,['Action'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","14 Jun, 2016",Behaviour Interactive Inc.,Behaviour Interactive Inc.,Dead by Daylight,76.31,342.85,733.24
291550,Brawlhalla,0,c43fac31b8bf8821764603a14d09412bc3d45f66,True,,,,User9,0.0,0.0,,,,,,,Brawlhalla,game,"['Action', 'Indie', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","17 Oct, 2017",Blue Mammoth Games,Ubisoft,Brawlhalla,48.93,115.82,315.16
397900,Business Tour - Online Multiplayer Board Game,330,b6ce52a576e99f54c5d18f675540b9c3ee70ed47,True,,,,User9,5.5,0.0,,,,,,,Business Tour - Board Game with Online Multiplayer,game,"['Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']","27 Jul, 2017",8Floor,8Floor,Business Tour - Board Game with Online Multiplayer,,,
359550,Tom Clancy's Rainbow Six® Siege X,21524,624745d333ac54aedb1ee911013e2edb7722550e,,[5],,,User9,358.7,0.0,,,,,,,Tom Clancy's Rainbow Six® Siege X,game,"['Action', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet']","1 Dec, 2015",Ubisoft Montreal,Ubisoft,Tom Clancy's Rainbow Six® Siege X,,,
623990,Tom Clancy's Rainbow Six Siege - Test Server,24,20deaf466474f76f2ffdb345fe56f40fe3af74c0,,,,,User9,0.4,0.0,,,,,,,,,[''],[''],,,,,,,
431960,Wallpaper Engine,393,72edaed9d748c6cf7397ffb1c83f0b837b9ebd9d,True,,,,User9,6.6,0.23529411764705882,,,,,,,Wallpaper Engine,game,"['Casual', 'Indie', 'Animation & Modeling', 'Design & Illustration', 'Photo Editing', 'Utilities']","['Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Workshop', 'Includes level editor']","16 Nov, 2018",Wallpaper Engine Team,Wallpaper Engine Team,Wallpaper Engine,,,
470220,UNO,423,8714f533f03a77d88905b44e56b905e637478e75,True,,,,User9,7.0,0.0,,,,,,,UNO,game,['Casual'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","3 Jan, 2017",Ubisoft Entertainment,Ubisoft Entertainment,UNO,,,
71340,Sonic Generations,0,efda039147f0968bc726c547ff3809f98b69964a,True,,,,User9,0.0,0.0,,,,,,,Sonic Generations Collection,game,['Action'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","3 Nov, 2011",Devil's Details,SEGA,,,,
324810,TOXIKK,0,18523599fb9e8305d0c6b6b99f561f4d88bdec59,True,,True,,User9,0.0,0.0,,,,,,,TOXIKK™,game,"['Action', 'Free To Play', 'Indie']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Steam Leaderboards', 'Includes level editor']","10 Sep, 2016",Reakktor Studios,Schwiezer System GmbH,TOXIKK™,,,
544330,Snake Pass,0,a4a42fb745404840580ee3c92e03b1686aa32ac4,True,,,,User9,0.0,0.0,,,,,,,Snake Pass,game,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","28 Mar, 2017",Sumo Digital,Secret Mode,Snake Pass,5.29,8.47,12.41
571740,Golf It!,367,70b58cf94333587a69cf93c7e4a4241500928251,True,,True,,User9,6.1,0.1590909090909091,,,,,,,Golf It!,game,"['Casual', 'Indie', 'Simulation', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']","18 Aug, 2023",Perfuse Entertainment,Perfuse Entertainment,Golf It!,3.22,24.47,42.83
304390,For Honor,153,24ec1359d4c27b2aef9ad3fc59fdfa495789d6e6,True,"[2, 5]",,,User9,2.6,0.0,,,,,,,FOR HONOR™,game,['Action'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']","14 Mar, 2024","Ubisoft Montreal, Ubisoft Quebec, Ubisoft Toronto, Blue Byte",Ubisoft,FOR HONOR™,,,
654310,For Honor - Public Test,0,64dd8eca34f0b5faeda135f057da1973806852f2,,,,,User9,0.0,0.0,,,,,,,,,[''],[''],,,,,,,
304930,Unturned,0,e18009fb628b35953826efe47dc3be556b689f4c,True,,,,User9,0.0,0.0,,,,,,,Unturned,game,"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","7 Jul, 2017",Smartly Dressed Games,Smartly Dressed Games,Unturned,20.75,62.62,120.04
466240,Deceit,994,9ab4436d104e73d560f6e0c439bcb150a9c5a174,True,"[2, 5]",,,User9,16.6,0.5714285714285714,,,,,,,Deceit,game,"['Action', 'Indie', 'Free To Play']","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']","3 Mar, 2017",World Makers,World Makers,Deceit,3.8,8.75,43.33
480430,Hide and Shriek,0,15b3e34dd910432ff43a09d994984435b352f097,True,,,,User9,0.0,0.0,,,,,,,Hide and Shriek,game,"['Action', 'Free To Play']","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Stats']","19 Oct, 2017",Funcom,Funcom,Hide and Shriek,0.0,0.0,0.0
739630,Phasmophobia,157,125673b382059f666ec81477173380a76e1df0be,True,,,,User9,2.6,0.037037037037037035,,,,,,,Phasmophobia,game,"['Action', 'Indie', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Camera Comfort', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","18 Sep, 2020",Kinetic Games,Kinetic Games,Phasmophobia,19.91,39.66,130.65
793460,112 Operator,0,c7969b412c7fb346e46e35c7478dc3f641863d09,True,,,,User9,0.0,0.0,,,,,,,112 Operator,game,"['Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","23 Apr, 2020",Jutsu Games,Games Operators,112 Operator,10.42,18.79,28.14
815370,Green Hell,930,d118d766ef0107189e71b1410bebe13831b70d7b,True,[5],,,User9,15.5,0.36764705882352944,,,,,,,Green Hell,game,"['Action', 'Adventure', 'Indie', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Adjustable Text Size', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Subtitle Options', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","5 Sep, 2019",Creepy Jar,Creepy Jar,Green Hell,16.48,27.37,43.0
646910,The Crew 2,3718,c627b2fa24d61b4042afbd2b183f49b9ca59bc45,True,,,,User9,62.0,0.5588235294117647,,,,,,,The Crew™ 2,game,"['Action', 'Massively Multiplayer', 'Racing']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']","28 Jun, 2018",Ivory Tower,Ubisoft,The Crew™ 2,,,
737800,F1 2018,412,6bde4fea9075bf74379941d696004e7b356c5af2,True,,True,,User9,6.9,0.1,,,,,,,F1 2018,game,"['Racing', 'Simulation', 'Sports']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","23 Aug, 2018",Codemasters,"Codemasters, Electronic Arts",F1 2018,27.68,49.81,75.69
945360,Among Us,552,b82c3f46da8f3c918e1c9e0d18bd6fa8fcef6801,True,,,,User9,9.2,0.0,,,,,,,Among Us,game,['Casual'],"['Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","16 Nov, 2018",Innersloth,Innersloth,Among Us,8.09,15.47,28.45
489520,Minion Masters,0,ad87d123224d786a413a6021ddaf9257e26c0a28,True,,,,User9,0.0,0.0,,,,,,,Minion Masters,game,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Remote Play on Tablet']","24 May, 2019",BetaDwarf,BetaDwarf,Minion Masters,4.45,57.17,110.91
812140,Assassin's Creed Odyssey,3790,4b6cf0715b30669411bf204bce7ed99a9c84671b,True,"[1, 2, 5]",,,User9,63.2,0.2903225806451613,,,,,,,Assassin's Creed® Odyssey,game,"['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet', 'HDR available']","5 Oct, 2018","Ubisoft Quebec, Ubisoft Montreal, Ubisoft Bucharest, Ubisoft Singapore, Ubisoft Montpellier, Ubisoft Kiev, Ubisoft Shanghai",Ubisoft,Assassin's Creed® Odyssey,,,
928600,F1 2019,791,bd9027dc12d42ffa937e58c6b5a04e8890c00353,True,,,,User9,13.2,0.24,,,,,,,,,[''],[''],,,,,,,
1097150,Fall Guys,3856,6c027709b9eb1417c993bc7d513b97b232002368,True,,,,User9,64.3,0.8235294117647058,,,,,,,Fall Guys,game,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Sports']","['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']","3 Aug, 2020",Mediatonic,,Fall Guys,9.57,31.85,93.49
1128810,RISK: Global Domination,343,ecc6f7301e88a88e93edec1a3d4ddcc7ec9c5335,True,,,,User9,5.7,0.2727272727272727,,,,,,,RISK: Global Domination,game,"['Casual', 'Strategy', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']","19 Feb, 2020",SMG Studio,SMG Studio,RISK: Global Domination,16.07,21.42,34.31
1134570,F1 2021,1631,6c4fec6f3465804f20b838fe1268a65ed4aafbf8,True,,,,User9,27.2,0.14,,,,,,,F1® 2021,game,"['Racing', 'Simulation', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'In-App Purchases', 'Steam Cloud', 'Family Sharing']","15 Jul, 2021",Codemasters,Electronic Arts,F1® 2021,,,
1085660,Destiny 2,0,fce050d63f0a2f8eb51b603c7f30bfca2a301549,True,,,,User9,0.0,0.0,,,,,,,Destiny 2,game,"['Action', 'Adventure', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support']","Oct 1, 2019",Bungie,Bungie,Destiny 2,12.23,41.32,190.75
1172470,Apex Legends,550,6cc35932af780289ae3d8d5cdbfe9cd545decad2,True,,,,User9,9.2,0.25,,,,,,,Apex Legends™,game,"['Action', 'Adventure', 'Free To Play']","['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Chat Speech-to-text', 'Playable without Timed Input']","4 Nov, 2020",Respawn,Electronic Arts,Apex Legends™,,,
996470,eFootball PES 2020,18,0fba959dc0c76678c22910546818f705bb6fc6f5,,,,,User9,0.3,0.0,,,,,,,eFootball  PES 2020,game,['Sports'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'In-App Purchases', 'Partial Controller Support', 'Family Sharing']","10 Sep, 2019",Konami Digital Entertainment,Konami Digital Entertainment,,,,
582660,Black Desert,64,bf5ccace0a692720984827bf042143d0d4b28a42,,"[1, 5]",,,User9,1.1,0.0,,,,,,,Black Desert,game,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']","['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']","24 May, 2017",Pearl Abyss,Pearl Abyss,Black Desert,93.23,287.31,2060.45
555000,GOAT OF DUTY,0,db089f15dc9d6efaa71611985c9826641acc2170,True,"[2, 5]",True,,User9,0.0,0.0,,,,,,,GOAT OF DUTY,game,"['Action', 'Early Access']","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","Jul 10, 2019",34BigThings srl,🚀 Raiser Games,GOAT OF DUTY,,,
